Year,Month,Day,Country,Region,city,latitude,longitude,AttackType,Killed,Wounded,Target,Group,Target_type,Weapon_type,casualities
2017,11,18,Brazil,South America,Edealina,-17.424791,-49.664473,Facility/Infrastructure Attack,0.0,0.0,Radio Station,Unknown,Journalists & Media,Incendiary,0.0
2017,11,17,Iraq,Middle East & North Africa,Zaidan,33.247181,44.025452,Bombing/Explosion,0.0,4.0,Market,Unknown,Private Citizens & Property,Explosives,4.0
2017,11,17,Syria,Middle East & North Africa,Farraj,35.464344,40.669575,Bombing/Explosion,21.0,30.0,Internally Displaced Persons (IDPs),Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,51.0
2017,11,17,Iraq,Middle East & North Africa,Tawakol,34.053467,44.933075,Armed Assault,0.0,0.0,Police Checkpoints,Islamic State of Iraq and the Levant (ISIL),Police,Firearms,0.0
2017,11,17,Iraq,Middle East & North Africa,Jahouni,36.15037,43.253710999999996,Armed Assault,2.0,1.0,Residence,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Firearms,3.0
2017,11,17,Iraq,Middle East & North Africa,Mosul,36.354145,43.143570000000004,Armed Assault,0.0,0.0,Team,Unknown,Journalists & Media,Firearms,0.0
2017,11,17,Burkina Faso,Sub-Saharan Africa,Taouremba,14.092189999999999,-1.227319,Armed Assault,6.0,0.0,Town,Jamaat Nusrat al-Islam wal Muslimin (JNIM),Private Citizens & Property,Firearms,6.0
2017,11,17,Burkina Faso,Sub-Saharan Africa,Nongodoum,13.810257,-2.066745,Unknown,0.0,0.0,Patrol,Jamaat Nusrat al-Islam wal Muslimin (JNIM),Police,Unknown,0.0
2017,11,17,India,South Asia,Zakura,34.161699,74.831705,Armed Assault,2.0,1.0,Officers,Tehrik al-Mojahedin,Police,Firearms,3.0
2017,11,17,Somalia,Sub-Saharan Africa,Ambresso,1.151373,43.995256,Armed Assault,0.0,0.0,Base,Al-Shabaab,Military,Explosives,0.0
2017,11,17,Thailand,Southeast Asia,Thanon,6.73764,101.428188,Bombing/Explosion,0.0,0.0,Officers,Unknown,Police,Explosives,0.0
2017,11,17,Nepal,South Asia,Kaule Thana,27.836951000000003,85.245928,Assassination,0.0,5.0,Convoy of Candidate: Dr. Ram Sharan Mahat,Unknown,Violent Political Party,Explosives,5.0
2017,11,17,Nepal,South Asia,Satdobato,28.280589000000003,82.665966,Assassination,0.0,0.0,Vehicle of Leaders,Unknown,Government (General),Explosives,0.0
2017,11,16,Nepal,South Asia,Sardikhola,28.388533000000002,84.00859,Assassination,0.0,0.0,Vehicle of Candidate: Narayan Kaji Shrestha,Unknown,Violent Political Party,Explosives,0.0
2017,11,17,Nigeria,Sub-Saharan Africa,Onitsha North district,6.11916,6.7927990000000005,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,11,17,Afghanistan,South Asia,Gardez,33.584167,69.151389,Bombing/Explosion,0.0,0.0,Unknown,Taliban,Unknown,Explosives,0.0
2017,11,17,Nepal,South Asia,Melamchi,27.829728000000003,85.576211,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,11,17,Nepal,South Asia,Indrawati,27.730909999999998,85.637631,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,11,17,Nigeria,Sub-Saharan Africa,Ukanafun district,4.926346,7.612267,Armed Assault,3.0,0.0,Officers,Unknown,Police,Firearms,3.0
2017,11,18,Iraq,Middle East & North Africa,Subayhat,33.365790999999994,43.95932,Bombing/Explosion,1.0,0.0,Vehicle of Employee,Unknown,Government (General),Explosives,1.0
2017,11,18,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Bombing/Explosion,0.0,2.0,House,Unknown,Private Citizens & Property,Explosives,2.0
2017,11,18,Syria,Middle East & North Africa,Dawar al-Mehrab,35.933706,36.633296,Bombing/Explosion,1.0,16.0,Civilians,Unknown,Private Citizens & Property,Explosives,17.0
2017,11,18,Iraq,Middle East & North Africa,Eraij,35.904835,42.721089,Armed Assault,0.0,0.0,Village,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Firearms,0.0
2017,11,18,Philippines,Southeast Asia,Anislag,13.067108000000001,123.695149,Armed Assault,1.0,0.0,Soldier: George Rey Murillo,New People's Army (NPA),Military,Firearms,1.0
2017,11,19,Yemen,Middle East & North Africa,Al-Hawtah,15.872620999999999,48.629934999999996,Assassination,1.0,0.0,Officer: Rabey Jarwan,Unknown,Terrorists/Non-State Militia,Firearms,1.0
2017,11,18,Philippines,Southeast Asia,Timbangan,6.901128999999999,124.473394,Bombing/Explosion,0.0,1.0,Base,Bangsamoro Islamic Freedom Movement (BIFM),Military,Explosives,1.0
2017,11,18,Afghanistan,South Asia,Chawkay district,34.753778999999994,70.866886,Assassination,1.0,0.0,Executive Head of the Appellate Prosecution Office: Gul Sherin,Khorasan Chapter of the Islamic State,Government (General),Firearms,1.0
2017,11,18,Afghanistan,South Asia,Mandawi,32.682418,62.733074,Unknown,4.0,3.0,Checkpost,Taliban,Police,Unknown,7.0
2017,11,18,Afghanistan,South Asia,Farah Rud,32.749992,62.586651,Unknown,4.0,3.0,Checkpost,Taliban,Police,Unknown,7.0
2017,11,18,Egypt,Middle East & North Africa,Arish,31.126646,33.800865,Assassination,0.0,0.0,Vehicle of Officer: Major General Muhammad al-Husayni,Sinai Province of the Islamic State,Police,Explosives,0.0
2017,11,18,Mali,Sub-Saharan Africa,Dioungani,14.311518,-2.7385759999999997,Facility/Infrastructure Attack,8.0,5.0,Vehicle,Jamaat Nusrat al-Islam wal Muslimin (JNIM),Military,Incendiary,13.0
2017,11,18,Pakistan,South Asia,Chankan,26.657391999999998,64.131126,Bombing/Explosion,0.0,1.0,Workers,Unknown,Government (General),Explosives,1.0
2017,11,18,Nigeria,Sub-Saharan Africa,Alakaramtii,11.940921000000001,13.253357000000001,Bombing/Explosion,2.0,0.0,Unknown,Boko Haram,Unknown,Explosives,2.0
2017,11,18,Nigeria,Sub-Saharan Africa,Alakaramtii,11.93363,13.235810999999998,Bombing/Explosion,4.0,4.0,Civilians,Boko Haram,Private Citizens & Property,Explosives,8.0
2017,11,18,Nigeria,Sub-Saharan Africa,Alakaramtii,11.946859,13.276035,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,11,18,Philippines,Southeast Asia,Cawayan district,12.055794,123.72941999999999,Bombing/Explosion,0.0,2.0,93rd Civil Military Operations (CMO) Company Building,New People's Army (NPA),Military,Explosives,2.0
2017,11,18,Nepal,South Asia,Chandrapur,27.164389,85.351996,Bombing/Explosion,0.0,8.0,Rally,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Violent Political Party,Explosives,8.0
2017,11,17,West Bank and Gaza Strip,Middle East & North Africa,Alon Shvut,31.650626000000003,35.138346000000006,Armed Assault,0.0,3.0,Soldiers,Palestinian Extremists,Military,Melee,3.0
2017,11,18,Nepal,South Asia,Besisahar,28.23769,84.382926,Bombing/Explosion,0.0,0.0,Unknown,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Unknown,Explosives,0.0
2017,11,18,Nepal,South Asia,Besisahar,28.229407000000002,84.379671,Bombing/Explosion,0.0,0.0,Forest,Unknown,Private Citizens & Property,Explosives,0.0
2017,11,18,Nepal,South Asia,Bhanu,28.019586999999998,84.431386,Assassination,0.0,1.0,Vehicle of Senior Leader: Ram Chandra Paudel,Unknown,Violent Political Party,Explosives,1.0
2017,11,18,Nepal,South Asia,Shadananda,27.297952000000002,87.073358,Bombing/Explosion,0.0,3.0,Officers: Inspector Dev Narayan Yadav; sub-inspector Umesh Mehta,Unknown,Police,Explosives,3.0
2017,11,18,Nepal,South Asia,Kulung,27.437603000000003,87.112356,Bombing/Explosion,0.0,0.0,Rally,Unknown,Violent Political Party,Explosives,0.0
2017,11,18,Nepal,South Asia,Chyanam,27.298058,86.420101,Bombing/Explosion,0.0,0.0,Vehicle,Unknown,Violent Political Party,Explosives,0.0
2017,11,19,Iraq,Middle East & North Africa,Madain,33.100528999999995,44.584492,Bombing/Explosion,0.0,3.0,Stores,Unknown,Business,Explosives,3.0
2017,11,18,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Armed Assault,1.0,1.0,Post,Unknown,Military,Firearms,2.0
2017,11,19,Iraq,Middle East & North Africa,Rawah,34.477619,41.920773,Bombing/Explosion,3.0,5.0,Unknown,Unknown,Unknown,Explosives,8.0
2017,11,19,Iraq,Middle East & North Africa,Tall Safouk,36.060707,41.260052,Unknown,5.0,0.0,Forces,Islamic State of Iraq and the Levant (ISIL),Military,Unknown,5.0
2017,11,18,Philippines,Southeast Asia,Buayan,7.025703,124.483579,Bombing/Explosion,0.0,0.0,College,Bangsamoro Islamic Freedom Movement (BIFM),Educational Institution,Explosives,0.0
2017,11,19,Philippines,Southeast Asia,Inug-og,7.050292,124.68843000000001,Bombing/Explosion,0.0,0.0,Residence,Unknown,Private Citizens & Property,Explosives,0.0
2017,11,19,Russia,Eastern Europe,Roshni-Chu,43.083333,45.449904,Armed Assault,2.0,0.0,Checkpost,Unknown,Police,Explosives,2.0
2017,11,18,Afghanistan,South Asia,Sarbazzar,32.782656,62.673141,Unknown,3.0,3.0,Checkpost,Taliban,Police,Unknown,6.0
2017,11,18,Afghanistan,South Asia,Wasat-i-Bazar,32.594414,62.402397,Unknown,3.0,3.0,Checkpost,Taliban,Police,Unknown,6.0
2017,11,19,Egypt,Middle East & North Africa,Sheikh Zuweid,31.212225,34.117065000000004,Bombing/Explosion,1.0,0.0,Vehicle of Member: Mahmud Muhammad Salam,Unknown,Terrorists/Non-State Militia,Explosives,1.0
2017,11,19,Egypt,Middle East & North Africa,Arish,31.126646,33.800865,Armed Assault,1.0,0.0,Officer: Corporal Rajab Ahmad Khalil,Sinai Province of the Islamic State,Police,Firearms,1.0
2017,11,19,Nigeria,Sub-Saharan Africa,Dimge,11.924000000000001,13.598653,Hostage Taking (Kidnapping),6.0,0.0,Farmers,Boko Haram,Private Citizens & Property,Firearms,6.0
2017,11,19,India,South Asia,Chintagupha,18.252285,81.244812,Bombing/Explosion,1.0,0.0,Joint Patrol,Maoists,Police,Explosives,1.0
2017,11,19,India,South Asia,Srinagar,34.08374,74.789902,Bombing/Explosion,0.0,0.0,Officers,Unknown,Police,Explosives,0.0
2017,11,19,Somalia,Sub-Saharan Africa,Mogadishu,2.059819,45.326115,Armed Assault,0.0,1.0,Checkpoint,Al-Shabaab,Military,Firearms,1.0
2017,11,19,Pakistan,South Asia,Dera Ismail Khan district,31.862567,70.901862,Armed Assault,3.0,0.0,Shia Civilians,Unknown,Private Citizens & Property,Firearms,3.0
2017,11,19,Nepal,South Asia,Dhading district,27.975494,84.907358,Bombing/Explosion,0.0,0.0,Office,Unknown,Government (General),Explosives,0.0
2017,11,19,Nepal,South Asia,Damechaur,27.725245,85.087766,Assassination,0.0,0.0,House of Representatives Candidate: Bhumi Tripathi,Unknown,Violent Political Party,Explosives,0.0
2017,11,19,Pakistan,South Asia,Sheikh Baba,34.717893,71.168044,Armed Assault,0.0,0.0,Checkpost,Tehrik-i-Taliban Pakistan (TTP),Military,Firearms,0.0
2017,11,19,Iraq,Middle East & North Africa,Sayyed Abdullah,32.861765000000005,44.507374,Bombing/Explosion,0.0,5.0,Market,Unknown,Private Citizens & Property,Explosives,5.0
2017,11,19,Iraq,Middle East & North Africa,Radhwaniyah,33.185299,44.26778,Bombing/Explosion,0.0,3.0,Civilians,Unknown,Private Citizens & Property,Explosives,3.0
2017,11,19,Nepal,South Asia,Chature,27.222078999999997,87.809162,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,11,19,Afghanistan,South Asia,Marjah,31.467463000000002,64.092445,Bombing/Explosion,1.0,2.0,Headquarters,Unknown,Police,Explosives,3.0
2017,11,19,India,South Asia,Laheri,19.443421,80.715898,Armed Assault,0.0,1.0,House of Mura Guddi Parsa,Maoists,Private Citizens & Property,Firearms,1.0
2017,11,19,Nigeria,Sub-Saharan Africa,Fakkos,9.207335,8.926127000000001,Assassination,1.0,0.0,Community Chief Leader: Amos Marit,Unknown,Private Citizens & Property,Firearms,1.0
2017,11,20,Democratic Republic of the Congo,Sub-Saharan Africa,Beni,0.49594399999999994,29.459606,Armed Assault,6.0,4.0,Soldiers,Mai Mai Mazembe Militia,Military,Firearms,10.0
2017,11,29,Nepal,South Asia,Suwarnavi,28.38073,82.643613,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,11,19,Nepal,South Asia,Badigadh,28.280642999999998,83.598294,Assassination,0.0,0.0,House of Ward Member: Tika Kaucha,Unknown,Government (General),Explosives,0.0
2017,11,19,Nigeria,Sub-Saharan Africa,Ikot Oko Osun,4.916335,7.6188270000000005,Armed Assault,3.0,0.0,House of Commissioner: Udo Ekpenyong,Unknown,Government (General),Firearms,3.0
2017,11,20,Iraq,Middle East & North Africa,Rawah,34.477619,41.920773,Bombing/Explosion,2.0,0.0,Hospital,Unknown,Business,Explosives,2.0
2017,11,20,Iraq,Middle East & North Africa,Sinjar,36.319386,41.861473,Bombing/Explosion,1.0,1.0,Civilians,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,2.0
2017,11,20,Iraq,Middle East & North Africa,Mosul,36.354145,43.143570000000004,Bombing/Explosion,2.0,0.0,Stores,Unknown,Business,Explosives,2.0
2017,11,20,Thailand,Southeast Asia,Todeng,6.1175559999999995,101.85906999999999,Bombing/Explosion,0.0,0.0,Soldiers,Unknown,Military,Explosives,0.0
2017,11,20,Iraq,Middle East & North Africa,Abu Ghraib district,33.283675,43.966801000000004,Bombing/Explosion,0.0,4.0,Construction Materials Shop,Unknown,Business,Explosives,4.0
2017,11,19,Afghanistan,South Asia,Imam Sahib district,37.157843,68.882423,Bombing/Explosion,7.0,2.0,Soldiers,Taliban,Military,Explosives,9.0
2017,11,20,Pakistan,South Asia,Zain Koh,28.949467,69.059311,Bombing/Explosion,0.0,0.0,Pipeline,Unknown,Utilities,Explosives,0.0
2017,11,20,Pakistan,South Asia,Quetta,30.200819,66.994354,Armed Assault,0.0,1.0,Atta Muhammad,Unknown,Government (General),Firearms,1.0
2017,11,20,Nepal,South Asia,Hariharpur,26.909102,85.988017,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,11,20,Nepal,South Asia,Laharepauwa,27.990489,85.183573,Assassination,0.0,0.0,Residence of House of Representatives Candidate: Mohan Acharya,Unknown,Violent Political Party,Explosives,0.0
2017,11,20,Nepal,South Asia,Baglung,28.270121000000003,83.599982,Bombing/Explosion,0.0,0.0,Minister of Cooperatives and Poverty Alleviation: Champadevi Khadka,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Government (General),Explosives,0.0
2017,11,20,Pakistan,South Asia,Zakha Khel,34.070477000000004,71.19335500000001,Armed Assault,0.0,1.0,Checkpost,Unknown,Military,Firearms,1.0
2017,11,20,India,South Asia,Kaimur district,25.05455,83.67739300000001,Hostage Taking (Kidnapping),,,Kaimur Divisional Forest Officer: Suresh Rajak,Maoists,Government (General),Firearms,
2017,11,20,India,South Asia,Rohtas district,25.068588000000002,84.01674200000001,Unarmed Assault,0.0,,Camp,Maoists,Business,Incendiary,
2017,11,20,Cameroon,Sub-Saharan Africa,Kolofata,11.162543,14.013976000000001,Bombing/Explosion,3.0,20.0,Marketplace,Boko Haram,Private Citizens & Property,Explosives,23.0
2017,11,20,Nepal,South Asia,Chainpur,27.300813,87.317484,Facility/Infrastructure Attack,0.0,0.0,Vehicle of Ashish Shakya,Unknown,Violent Political Party,Incendiary,0.0
2017,11,20,Nepal,South Asia,Tute,27.150813,87.408046,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,11,20,Nepal,South Asia,Jitpur Simara,27.178284,84.72235,Bombing/Explosion,0.0,0.0,Vehicle of Candidate: Om Krishna Karki,Unknown,Violent Political Party,Explosives,0.0
2017,11,20,South Africa,Sub-Saharan Africa,Enkanyazeni,-28.575322999999997,30.561802,Assassination,1.0,0.0,Vehicle of Former KwaZulu-Natal Branch Chairperson: Lungisani Mnguni,Unknown,Private Citizens & Property,Firearms,1.0
2017,11,20,Nigeria,Sub-Saharan Africa,Safere,9.443239,12.013277,Armed Assault,8.0,,Fulani Settlements,Bachama extremists,Private Citizens & Property,Incendiary,
2017,11,20,Nigeria,Sub-Saharan Africa,Kodomti,9.453814999999999,11.866361999999999,Armed Assault,8.0,,Fulani Settlements,Bachama extremists,Private Citizens & Property,Incendiary,
2017,11,20,Yemen,Middle East & North Africa,Mahfad district,13.993310999999999,46.697793,Bombing/Explosion,2.0,3.0,Soldiers,Unknown,Military,Explosives,5.0
2017,11,20,Nigeria,Sub-Saharan Africa,Kikan,9.44786,12.037818,Armed Assault,7.0,,Fulani Settlement,Bachama extremists,Private Citizens & Property,Incendiary,
2017,11,20,Nigeria,Sub-Saharan Africa,Ketowal,9.44786,12.037818,Armed Assault,7.0,,Fulani Settlement,Bachama extremists,Private Citizens & Property,Incendiary,
2017,11,21,Iraq,Middle East & North Africa,Rawah,34.477619,41.920773,Bombing/Explosion,3.0,0.0,Unknown,Unknown,Unknown,Explosives,3.0
2017,11,21,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Armed Assault,1.0,2.0,Checkpoint,Unknown,Military,Firearms,3.0
2017,11,21,Iraq,Middle East & North Africa,Tuz Khormato,34.881347999999996,44.62513,Bombing/Explosion,37.0,85.0,Market,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,122.0
2017,11,21,Thailand,Southeast Asia,Taling Chan,6.3098410000000005,101.33633,Bombing/Explosion,1.0,1.0,Officers: Thossaphorn Setsarn; Thiammek Thongchat,Unknown,Police,Explosives,2.0
2017,11,21,Iraq,Middle East & North Africa,Hadithah,34.160587,42.37254,Bombing/Explosion,0.0,0.0,Residence of Commander,Unknown,Military,Explosives,0.0
2017,11,21,Somalia,Sub-Saharan Africa,Barawe district,1.431553,44.306243,Bombing/Explosion,,0.0,Ugandan Convoy,Al-Shabaab,Military,Explosives,
2017,11,21,Somalia,Sub-Saharan Africa,Maroodille,4.768012000000001,45.1037,Armed Assault,,0.0,Base,Al-Shabaab,Military,Firearms,
2017,11,21,Yemen,Middle East & North Africa,Sanaa,15.325443,44.211895,Unknown,0.0,0.0,Minister: Sharaf al Qulaysi,Houthi extremists (Ansar Allah),Government (General),Unknown,0.0
2017,11,21,Nigeria,Sub-Saharan Africa,Mubi,10.263544,13.264107000000001,Bombing/Explosion,59.0,40.0,Mosque,Boko Haram,Religious Figures/Institutions,Explosives,99.0
2017,11,21,Somalia,Sub-Saharan Africa,Qoryoley,1.789637,44.529976,Bombing/Explosion,,,Base,Al-Shabaab,Military,Explosives,
2017,11,21,Pakistan,South Asia,Chodhwan Mor,31.811728999999996,70.642026,Armed Assault,1.0,0.0,Sabir Hussain Sabir,Unknown,Religious Figures/Institutions,Firearms,1.0
2017,11,21,Nepal,South Asia,Gajuri,27.804307,84.83905,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,11,21,Greece,Western Europe,Athens,37.99749,23.762728,Bombing/Explosion,0.0,0.0,Tax Office,Unknown,Government (General),Explosives,0.0
2017,11,21,Nepal,South Asia,Bharatpur,27.683333,84.43333299999999,Bombing/Explosion,0.0,0.0,Minister: Bikram Pandey,Unknown,Government (General),Explosives,0.0
2017,11,21,Nepal,South Asia,Birgunj,27.013207,84.874577,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,11,21,Afghanistan,South Asia,Kabul,34.516895,69.14701099999999,Bombing/Explosion,0.0,0.0,City,Unknown,Private Citizens & Property,Explosives,0.0
2017,11,21,Iraq,Middle East & North Africa,Mosul,36.354145,43.143570000000004,Armed Assault,5.0,0.0,Region,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Firearms,5.0
2017,11,21,Iraq,Middle East & North Africa,Mosul,36.354145,43.143570000000004,Armed Assault,4.0,0.0,Region,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Firearms,4.0
2017,11,21,Malaysia,Southeast Asia,Petaling Jaya,3.1929950000000002,101.592343,Armed Assault,0.0,0.0,Surau,Unknown,Religious Figures/Institutions,Incendiary,0.0
2017,11,21,Afghanistan,South Asia,Bati Kot district,34.263149,70.78820999999999,Unknown,1.0,3.0,Joint Vehicle,Unknown,Military,Unknown,4.0
2017,11,21,India,South Asia,Pendhri,19.286782000000002,73.650678,Armed Assault,1.0,2.0,Former Associate: Sunil Pawar,Communist Party of India - Maoist (CPI-Maoist),Violent Political Party,Firearms,3.0
2017,11,21,Philippines,Southeast Asia,Bulalacao,10.747932,122.10398899999998,Armed Assault,0.0,0.0,Officers: Gabby Orantes; Michael Alejo; Salvador Cordero,New People's Army (NPA),Police,Firearms,0.0
2017,11,21,Tanzania,Sub-Saharan Africa,Kibiti,-7.723656,38.938465,Hostage Taking (Kidnapping),,,Journalist: Azory Gwanda,Unknown,Journalists & Media,Unknown,
2017,11,21,India,South Asia,Raimanora,21.09666,81.031411,Hostage Taking (Kidnapping),1.0,0.0,Suspected Informant: Jadhoram Jangi,Maoists,Private Citizens & Property,Firearms,1.0
2017,11,22,Iraq,Middle East & North Africa,Saba al-Bor,33.460819,44.157433000000005,Bombing/Explosion,1.0,4.0,Market,Unknown,Private Citizens & Property,Explosives,5.0
2017,11,22,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Bombing/Explosion,1.0,1.0,Power Generation Facility,Unknown,Utilities,Explosives,2.0
2017,11,22,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Bombing/Explosion,0.0,2.0,Market,Unknown,Private Citizens & Property,Explosives,2.0
2017,11,22,Yemen,Middle East & North Africa,Shibam,15.914914999999999,48.650745,Assassination,1.0,0.0,Tribal Leader: Shaykh Abdallah bin Amir al Khathiri,Unknown,Private Citizens & Property,Firearms,1.0
